"Game","# Owned","# Unique","# Cards","Badge Lvl","Set Price","Price Diff","Card Avg","Booster Avg","Booster %","Emote Avg","BG Avg","Avg Qty","Discount","Added","AppId"
"Sir! I'd Like To Report A Bug!","0","0","5","0","0.47","0.47","0.09","0.13","-44.4","1.46","0.40","20","0.23","2015-10-20","393240"
"Tales of Zestiria","0","0","7","0","0.82","0.82","0.12","0.10","16.7","0.07","0.24","192","0.42","2015-10-20","351970"
"Wyrmsun","0","0","5","0","2.09","2.09","0.42","0.51","-21.4","0.73","8.20","22","1.10","2015-10-20","370070"
"Empire TV Tycoon","0","0","8","0","0.42","0.42","0.05","0.05","0.0","0.11","0.07","119","0.17","2015-10-20","377900"
"200% Mixed Juice!","0","0","10","0","1.41","1.41","0.14","0.15","-7.1","1.83","0.28","32","0.61","2015-10-19","335190"
"FreeCell Quest","0","0","13","0","0.59","0.59","0.05","0.02","60.0","0.21","0.06","117","0.30","2015-10-19","364640"
"Cosmophony","0","0","5","0","0.50","0.50","0.10","0.11","-10.0","0.04","0.26","44","0.26","2015-10-18","370920"
"DISTRAINT: Deluxe Edition","0","0","6","0","0.30","0.30","0.05","0.03","40.0","0.03","0.03","749","0.13","2015-10-17","395170"
"Color Symphony 2","0","0","7","0","0.84","0.84","0.12","N/A","0.0","0.81","1.00","17","0.42","2015-10-17","403780"
"Pushcat","0","0","5","0","0.41","0.41","0.08","0.38","-375.0","0.14","0.08","41","0.21","2015-10-17","308440"
"Silver Creek Falls - Chapter 2","0","0","5","0","0.94","0.94","0.19","N/A","0.0","21.09","3.12","17","0.50","2015-10-16","403070"
"Mushroom 11","0","0","7","0","0.37","0.37","0.05","0.03","40.0","0.04","0.03","142","0.17","2015-10-16","243160"
"Zombie Grinder","0","0","6","0","0.77","0.77","0.13","0.07","46.2","0.11","0.07","20","0.34","2015-10-16","263920"
"RUNNING WITH RIFLES","0","0","6","0","0.30","0.30","0.05","0.03","40.0","0.07","0.07","418","0.13","2015-10-16","270150"
"Evil Pumpkin: The Lost Halloween","0","0","6","0","0.90","0.90","0.15","0.24","-60.0","0.22","0.14","34","0.39","2015-10-16","300360"
"The Logomancer","0","0","10","0","0.61","0.61","0.06","0.12","-100.0","0.05","0.74","24","0.26","2015-10-16","375430"
"gravilon","0","0","5","0","0.29","0.29","0.06","0.03","50.0","0.04","0.03","189","0.16","2015-10-15","355150"
"Warhammer: End Times - Vermintide","0","0","5","0","0.30","0.30","0.06","0.05","16.7","0.07","0.06","1012","0.16","2015-10-15","235540"
"Message Quest","0","0","5","0","0.50","0.50","0.10","0.09","10.0","0.08","0.17","65","0.26","2015-10-15","408280"
"Extreme Exorcism","0","0","8","0","2.02","2.02","0.25","0.31","-24.0","0.39","1.47","17","0.87","2015-10-15","334100"
"Gabe Newell Simulator","0","0","6","0","0.73","0.73","0.12","0.31","-158.3","0.24","0.05","33","0.31","2015-10-15","407420"
"Rogue State","0","0","12","0","0.53","0.53","0.04","0.08","-100.0","0.11","0.16","46","0.21","2015-10-14","396090"
"Overfall","0","0","9","0","0.48","0.48","0.05","0.06","-20.0","0.71","1.12","87","0.22","2015-10-14","402310"
"Luna Sky","0","0","8","0","0.37","0.37","0.05","0.02","60.0","0.03","0.03","545","0.17","2015-10-14","361600"
"Gunnheim","0","0","5","0","0.29","0.29","0.06","0.03","50.0","0.03","0.03","174","0.16","2015-10-14","371510"
"Crusaders of the Lost Idols","0","0","5","0","0.43","0.43","0.09","0.10","-11.1","0.18","0.21","169","0.23","2015-10-14","402840"
"WAKFU - Book I: The Throne of Ice","0","0","5","0","1.53","1.53","0.31","0.47","-51.6","5.04","2.04","23","0.81","2015-10-13","367910"
"Ogrest","0","0","5","0","0.27","0.27","0.05","0.03","40.0","0.03","0.03","401","0.13","2015-10-13","365170"
"Secret Ponchos","0","0","10","0","0.76","0.76","0.08","0.08","0.0","0.44","2.14","37","0.35","2015-10-13","265750"
"Noximilian the Clockmaker","0","0","5","0","2.72","2.72","0.54","0.48","11.1","1.15","1.96","17","1.41","2015-10-13","394250"
"WAKFU - Book III: Dragon Mountain","0","0","5","0","1.71","1.71","0.34","0.84","-147.1","1.86","0.27","17","0.89","2015-10-13","367950"
"WAKFU - Book II: Ush","0","0","5","0","1.38","1.38","0.28","0.48","-71.4","0.61","0.22","21","0.73","2015-10-13","367930"
"Eternal Step","0","0","5","0","0.38","0.38","0.08","0.08","0.0","0.09","0.20","43","0.21","2015-10-13","374240"
"Meadowland","0","0","5","0","0.62","0.62","0.12","0.12","0.0","0.54","0.31","13","0.31","2015-10-13","320120"
"Last Days of Spring Visual Novel","0","0","6","0","0.32","0.32","0.05","0.04","20.0","0.03","0.03","154","0.13","2015-10-12","407680"
"The Coma","0","0","12","0","1.75","1.75","0.15","N/A","0.0","6.04","1.11","18","0.78","2015-10-12","402630"
"Goggles - World of Vaporia","0","0","8","0","0.32","0.32","0.04","0.05","-25.0","0.03","0.04","304","0.14","2015-10-12","398830"
"Lucky Rabbit Reflex!","0","0","5","0","3.70","3.70","0.74","0.27","63.5","0.10","0.35","21","1.93","2015-10-11","404030"
"Voxel Blast","0","0","10","0","0.90","0.90","0.09","0.13","-44.4","43.57","0.12","19","0.39","2015-10-11","395300"
"Ancestory","0","0","8","0","0.77","0.77","0.10","0.06","40.0","0.11","0.48","18","0.35","2015-10-10","349840"
"Grimoire: Manastorm","0","0","6","0","0.29","0.29","0.05","0.03","40.0","0.07","0.09","170","0.13","2015-10-10","335430"
"Football, Tactics & Glory","0","0","11","0","0.55","0.55","0.05","0.05","0.0","0.17","0.16","124","0.26","2015-10-10","375530"
"The Body Changer","0","0","6","0","0.54","0.54","0.09","0.06","33.3","0.29","0.75","26","0.23","2015-10-10","324390"
"Void & Meddler","0","0","6","0","0.45","0.45","0.07","0.06","14.3","0.21","0.13","39","0.18","2015-10-10","377970"
"Metal Planet","0","0","6","0","0.29","0.29","0.05","0.02","60.0","0.04","0.07","99","0.13","2015-10-09","299840"
"Gem Wars: Attack of the Jiblets","0","0","5","0","0.35","0.35","0.07","0.05","28.6","0.05","0.03","101","0.18","2015-10-09","370590"
"Awe","0","0","6","0","0.34","0.34","0.06","0.04","33.3","0.11","0.04","79","0.16","2015-10-09","371450"
"Castles","0","0","6","0","0.58","0.58","0.10","0.09","10.0","0.77","0.10","20","0.26","2015-10-09","384010"
"Legend of Mysteria","0","0","5","0","0.27","0.27","0.05","0.03","40.0","0.03","0.03","665","0.13","2015-10-09","407230"
"Hare In The Hat","0","0","7","0","0.37","0.37","0.05","0.03","40.0","0.03","0.04","115","0.17","2015-10-08","359810"
"Fairy Tale Mysteries 2: The Beanstalk","0","0","7","0","0.43","0.43","0.06","0.04","33.3","0.04","0.03","91","0.21","2015-10-08","403510"
"Miscreated","0","0","6","0","0.40","0.40","0.07","0.04","42.9","0.06","0.06","468","0.18","2015-10-08","299740"
"A.I. Invasion","0","0","8","0","0.54","0.54","0.07","0.05","28.6","0.07","0.58","42","0.24","2015-10-08","386540"
"Ace of Words","0","0","8","0","0.36","0.36","0.04","0.02","50.0","0.04","0.03","439","0.14","2015-10-08","398680"
"Erwin's Timewarp","0","0","5","0","4.55","4.55","0.91","0.95","-4.4","2.32","1.12","7","2.37","2015-10-07","392690"
"Lucadian Chronicles","0","0","10","0","1.43","1.43","0.14","N/A","0.0","18.69","35.20","11","0.61","2015-10-07","392620"
"Marble Mayhem: Fragile Ball","0","0","5","0","0.29","0.29","0.06","0.03","50.0","0.03","0.03","287","0.16","2015-10-07","370510"
"Trove","0","0","9","0","0.63","0.63","0.07","0.05","28.6","0.07","0.07","351","0.30","2015-10-07","304050"
"There Was a Caveman","0","0","6","0","0.39","0.39","0.07","0.04","42.9","0.06","0.11","47","0.18","2015-10-07","407290"
"Frozen Free Fall: Snowball Fight","0","0","9","0","1.44","1.44","0.16","0.14","12.5","1.52","0.93","31","0.70","2015-10-07","357480"
"Rememoried","0","0","5","0","0.50","0.50","0.10","0.18","-80.0","0.06","0.46","25","0.26","2015-10-07","368450"
"Hidden Object Bundle 4 in 1","0","0","6","0","0.43","0.43","0.07","0.07","0.0","0.08","0.10","87","0.18","2015-10-07","347610"
"Kaiju Panic","0","0","6","0","1.21","1.21","0.20","189.71","-94,755.0","0.36","0.56","10","0.52","2015-10-07","352760"
"Pixel Galaxy","0","0","15","0","0.60","0.60","0.04","0.03","25.0","0.09","0.28","95","0.28","2015-10-06","370480"
"Might & Magic Heroes VII","0","0","6","0","0.83","0.83","0.14","0.13","7.1","0.14","0.12","164","0.37","2015-10-06","321960"
"2064: Read Only Memories","0","0","8","0","0.35","0.35","0.04","0.05","-25.0","0.04","0.07","209","0.14","2015-10-06","330820"
"WRC 5","0","0","6","0","0.73","0.73","0.12","0.32","-166.7","0.12","2.52","55","0.31","2015-10-06","354160"
"Survival Is Not Enough","0","0","5","0","0.27","0.27","0.05","0.03","40.0","0.03","0.03","585","0.13","2015-10-06","407000"
"EPSILON","0","0","6","0","0.49","0.49","0.08","0.08","0.0","0.16","0.03","40","0.21","2015-10-06","300760"
"Steredenn","0","0","9","0","0.37","0.37","0.04","0.04","0.0","0.04","0.04","167","0.17","2015-10-06","347160"
"Dex","0","0","6","0","0.38","0.38","0.06","0.06","0.0","0.07","0.06","179","0.16","2015-10-06","269650"
"Stones of Sorrow","0","0","6","0","0.28","0.28","0.05","0.03","40.0","0.03","0.03","301","0.13","2015-10-05","373290"
"Ionball 2 : Ionstorm","0","0","5","0","0.28","0.28","0.06","0.03","50.0","0.03","0.03","361","0.16","2015-10-05","287120"
"Colonial Conquest","0","0","12","0","0.69","0.69","0.06","0.26","-333.3","2.08","1.65","74","0.31","2015-10-05","341030"
"Alien Robot Monsters","0","0","9","0","1.18","1.18","0.13","1.09","-738.5","0.99","2.77","19","0.57","2015-10-05","391250"
"SKYHILL","0","0","8","0","0.42","0.42","0.05","0.04","20.0","0.06","0.61","186","0.17","2015-10-05","382140"
"Masochisia","0","0","6","0","1.01","1.01","0.17","0.43","-152.9","0.17","0.50","27","0.44","2015-10-05","396310"
"Tiny Bridge: Ratventure","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.03","0.03","263","0.13","2015-10-03","360380"
"Lost Horizon 2","0","0","9","0","0.58","0.58","0.06","0.56","-833.3","0.33","1.28","39","0.26","2015-10-03","395560"
"Fasaria World Online","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.03","0.03","105","0.13","2015-10-03","398970"
"Puzzle Ball","0","0","5","0","0.29","0.29","0.06","0.03","50.0","0.03","0.03","507","0.16","2015-10-03","402170"
"Project Tarvotan","0","0","8","0","0.33","0.33","0.04","0.02","50.0","0.03","0.03","299","0.14","2015-10-02","388660"
"Cricket Captain 2015","0","0","5","0","0.48","0.48","0.10","N/A","0.0","0.65","0.63","40","0.26","2015-10-02","351050"
"Dead But Alive! Southern England","0","0","8","0","0.50","0.50","0.06","0.21","-250.0","0.06","0.52","57","0.21","2015-10-02","384840"
"Anode","0","0","5","0","0.98","0.98","0.20","0.41","-105.0","1.11","1.15","30","0.52","2015-10-02","401120"
"Korwin The Game","0","0","5","0","0.68","0.68","0.14","0.26","-85.7","1.84","0.81","20","0.37","2015-10-02","375030"
"Double Fine Adventure","0","0","10","0","0.46","0.46","0.05","0.03","40.0","0.07","0.06","88","0.22","2015-10-02","402590"
"Stigmat","0","0","5","0","0.29","0.29","0.06","0.03","50.0","0.03","0.03","1128","0.16","2015-10-02","403570"
"Arcana Heart 3 LOVE MAX!!!!!","0","0","10","0","0.94","0.94","0.09","0.16","-77.8","0.23","0.26","79","0.39","2015-10-02","370460"
"Hypership Out of Control","0","0","6","0","0.36","0.36","0.06","0.03","50.0","0.24","0.06","102","0.16","2015-10-02","354040"
"Urizen Shadows of the Cold Deluxe Frosty Edition","0","0","6","0","0.27","0.27","0.05","0.02","60.0","0.03","0.03","218","0.13","2015-10-02","397700"
"Heroes of Normandie","0","0","6","0","0.80","0.80","0.13","0.23","-76.9","2.13","0.28","41","0.34","2015-10-02","365890"
"Paint it Back","0","0","6","0","0.55","0.55","0.09","0.11","-22.2","0.61","0.14","43","0.23","2015-10-02","385250"
"ZombieZoid® Zenith","0","0","8","0","0.73","0.73","0.09","0.47","-422.2","1.12","0.60","19","0.31","2015-10-02","403230"
"OASE - Other Age Second Encounter","0","0","10","0","0.86","0.86","0.09","0.06","33.3","0.20","0.95","23","0.39","2015-10-02","400410"
"Ninja Pizza Girl","0","0","5","0","0.31","0.31","0.06","0.03","50.0","0.05","0.03","119","0.16","2015-10-02","319470"
"No Time To Live","0","0","6","0","0.28","0.28","0.05","0.03","40.0","0.03","0.03","149","0.13","2015-10-02","397940"
"Sayonara Umihara Kawase","0","0","8","0","0.94","0.94","0.12","0.24","-100.0","0.76","0.97","23","0.42","2015-10-02","378750"
"Eaten Alive","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.03","0.03","584","0.13","2015-10-02","403560"
"Kings of Kung Fu","0","0","6","0","0.81","0.81","0.14","0.16","-14.3","0.43","0.11","27","0.37","2015-10-02","316930"
"March of Industry","0","0","5","0","0.91","0.91","0.18","0.39","-116.7","27.26","0.69","16","0.47","2015-10-02","374640"
"Jerry McPartlin - Rebel with a Cause","0","0","7","0","0.40","0.40","0.06","0.03","50.0","0.04","0.04","109","0.21","2015-10-02","347410"
"The Adventures of Fatman","0","0","5","0","0.38","0.38","0.08","0.05","37.5","0.04","0.05","32","0.21","2015-10-02","395250"
"Meridian: Age of Invention","0","0","6","0","0.39","0.39","0.07","0.04","42.9","0.09","0.05","130","0.18","2015-10-02","397770"
"Jim Power -The Lost Dimension","0","0","5","0","0.37","0.37","0.07","0.06","14.3","0.04","0.06","56","0.18","2015-10-02","370270"
"Swords & Crossbones: An Epic Pirate Story","0","0","6","0","0.92","0.92","0.15","0.10","33.3","0.12","0.13","19","0.39","2015-10-02","383720"
"Inside Me","0","0","10","0","0.50","0.50","0.05","0.05","0.0","0.18","0.48","33","0.22","2015-10-02","404860"
"Inventioneers","0","0","8","0","2.38","2.38","0.30","0.52","-73.3","9.79","1.63","11","1.04","2015-10-02","395580"
"Guardians of Victoria","0","0","12","0","0.40","0.40","0.03","0.02","33.3","0.03","0.03","2173","0.16","2015-10-02","385080"
"8Bit Fiesta","0","0","9","0","0.86","0.86","0.10","0.07","30.0","10.58","0.07","32","0.43","2015-09-29","382260"
"Nevermind","0","0","6","0","0.52","0.52","0.09","0.14","-55.6","0.08","0.11","47","0.23","2015-09-29","342260"
"Snail Bob 2","0","0","6","0","0.33","0.33","0.06","0.03","50.0","0.15","0.04","91","0.16","2015-09-29","349760"
"Uncraft World","0","0","7","0","1.58","1.58","0.23","0.23","0.0","0.10","1.29","32","0.80","2015-09-29","339910"
"Keen Dreams","0","0","9","0","0.43","0.43","0.05","0.03","40.0","0.03","0.03","139","0.22","2015-09-28","356200"
"The Incredible Adventures of Van Helsing: Final Cut","0","0","6","0","0.29","0.29","0.05","0.03","40.0","0.04","0.04","433","0.13","2015-09-28","400170"
"Legends of Solitaire: Curse of the Dragons","0","0","10","0","0.56","0.56","0.06","0.04","33.3","0.16","0.04","36","0.26","2015-09-28","399040"
"Piloteer","0","0","5","0","1.90","1.90","0.38","N/A","0.0","0.26","0.69","18","0.99","2015-09-27","355910"
"Mars Colony: Frontier","0","0","5","0","2.12","2.12","0.42","N/A","0.0","58.12","8.29","10","1.10","2015-09-26","394840"
"Mold on Pizza 🍕","0","0","5","0","0.41","0.41","0.08","0.08","0.0","0.06","0.26","39","0.21","2015-09-26","387870"
"Haywire on Fuel Station Zeta","0","0","6","0","0.31","0.31","0.05","0.03","40.0","0.03","0.03","113","0.13","2015-09-25","368970"
"Dungeonmans","0","0","9","0","0.47","0.47","0.05","0.04","20.0","0.49","0.21","54","0.22","2015-09-25","288120"
"Cataegis : The White Wind","0","0","7","0","0.28","0.28","0.04","0.02","50.0","0.03","0.03","1359","0.14","2015-09-25","344130"
"Straima","0","0","10","0","0.57","0.57","0.06","0.06","0.0","0.29","0.43","19","0.26","2015-09-25","399140"
"Doodle God","0","0","6","0","0.30","0.30","0.05","0.03","40.0","0.06","0.08","195","0.13","2015-09-25","348360"
"Grand Ages: Medieval","0","0","8","0","0.41","0.41","0.05","0.05","0.0","0.30","0.13","186","0.17","2015-09-25","310470"
"VERLIES II","0","0","5","0","0.41","0.41","0.08","0.08","0.0","0.40","0.04","46","0.21","2015-09-25","371220"
"A Kiss For The Petals - Remembering How We Met","0","0","8","0","1.02","1.02","0.13","0.17","-30.8","0.11","0.11","117","0.45","2015-09-25","397270"
"Unturned","0","0","13","0","1.40","1.40","0.11","0.10","9.1","0.19","0.12","149","0.67","2015-09-24","304930"
"Resident Evil 5 / Biohazard 5","0","0","9","0","0.61","0.61","0.07","0.05","28.6","0.10","0.07","390","0.30","2015-09-24","21690"
"Dark Heritage: Guardians of Hope","0","0","6","0","0.38","0.38","0.06","0.04","33.3","0.24","0.05","89","0.16","2015-09-24","394280"
"Navpoint","0","0","5","0","0.34","0.34","0.07","0.05","28.6","0.06","0.03","81","0.18","2015-09-24","297080"
"Dinosaur Hunt","0","0","5","0","0.37","0.37","0.07","0.11","-57.1","0.03","0.03","190","0.18","2015-09-24","401190"
"Jagged Alliance Online: Reloaded","0","0","8","0","1.22","1.22","0.15","0.34","-126.7","2.36","0.74","29","0.52","2015-09-24","339640"
"Missing Translation","0","0","5","0","1.23","1.23","0.25","0.35","-40.0","1.87","0.96","16","0.65","2015-09-24","395520"
"FINAL FANTASY V","0","0","5","0","0.94","0.94","0.19","0.28","-47.4","0.17","0.36","100","0.50","2015-09-24","382890"
"Concrete Jungle","0","0","8","0","0.41","0.41","0.05","0.13","-160.0","0.10","0.07","102","0.17","2015-09-24","400160"
"Redshift Blueshift","0","0","6","0","0.39","0.39","0.06","0.08","-33.3","0.05","0.16","48","0.16","2015-09-24","367430"
"Polychromatic","0","0","7","0","1.06","1.06","0.15","N/A","0.0","0.69","0.34","21","0.52","2015-09-24","384590"
"Dispatcher","0","0","7","0","0.49","0.49","0.07","0.04","42.9","0.08","0.05","41","0.24","2015-09-23","341980"
"Kanji Training Game","0","0","5","0","1.25","1.25","0.25","0.43","-72.0","0.31","2.61","19","0.65","2015-09-23","397210"
"Penarium","0","0","5","0","0.33","0.33","0.07","0.05","28.6","0.04","0.04","86","0.18","2015-09-23","307590"
"Assault Android Cactus","0","0","7","0","0.39","0.39","0.06","0.06","0.0","0.09","0.07","170","0.21","2015-09-23","250110"
"Airport Madness: Time Machine","0","0","6","0","0.55","0.55","0.09","0.08","11.1","0.23","0.78","32","0.23","2015-09-23","402210"
"Psycho Starship Rampage","0","0","6","0","1.78","1.78","0.30","0.40","-33.3","0.42","3.73","33","0.78","2015-09-22","386560"
"Collisions","0","0","5","0","0.85","0.85","0.17","0.17","0.0","0.09","0.26","31","0.44","2015-09-22","390910"
"Blood Bowl 2","0","0","9","0","0.39","0.39","0.04","0.05","-25.0","0.07","0.08","317","0.17","2015-09-22","236690"
"Laserlife","0","0","12","0","2.39","2.39","0.20","0.19","5.0","0.09","5.43","27","1.04","2015-09-22","323040"
"Shutshimi","0","0","6","0","0.34","0.34","0.06","0.06","0.0","0.54","0.15","58","0.16","2015-09-22","332530"
"CAT Interstellar","0","0","5","0","0.31","0.31","0.06","0.03","50.0","0.03","0.03","168","0.16","2015-09-21","384740"
"Invasion","0","0","10","0","0.39","0.39","0.04","0.02","50.0","0.03","0.03","681","0.17","2015-09-21","397980"
"ENKI","0","0","6","0","0.59","0.59","0.10","0.06","40.0","0.04","0.43","33","0.26","2015-09-21","377470"
"Arson & Plunder: Unleashed","0","0","5","0","0.37","0.37","0.07","0.04","42.9","0.14","0.05","67","0.18","2015-09-21","293600"
"Three Heroes","0","0","6","0","0.30","0.30","0.05","0.03","40.0","0.04","0.03","157","0.13","2015-09-21","380020"
"Labyrinth Simulator","0","0","5","0","0.33","0.33","0.07","0.07","0.0","0.03","0.03","37","0.18","2015-09-21","391520"
"Return NULL - Episode 1","0","0","5","0","0.33","0.33","0.07","0.06","14.3","0.05","0.11","41","0.18","2015-09-21","357370"
"GabeN: The Final Decision","0","0","5","0","0.35","0.35","0.07","0.05","28.6","0.04","0.05","144","0.18","2015-09-21","403740"
"Mondrian - Abstraction in Beauty","0","0","7","0","0.38","0.38","0.05","0.03","40.0","0.04","0.06","97","0.17","2015-09-21","392780"
"Templar Battleforce","0","0","7","0","0.43","0.43","0.06","0.06","0.0","0.44","0.16","82","0.21","2015-09-21","370020"
"Thea: The Awakening","0","0","7","0","0.43","0.43","0.06","0.08","-33.3","0.06","0.07","185","0.21","2015-09-21","378720"
"Caveman Craig","0","0","6","0","0.46","0.46","0.08","0.04","50.0","0.66","0.05","44","0.21","2015-09-20","363240"
"ESCHATOS","0","0","8","0","0.87","0.87","0.11","N/A","0.0","0.20","3.89","18","0.38","2015-09-19","378770"
"Arcane Sorcery","0","0","7","0","0.38","0.38","0.05","0.04","20.0","0.32","0.06","101","0.17","2015-09-19","397870"
"Heart&Slash","0","0","14","0","0.82","0.82","0.06","0.04","33.3","0.46","0.16","39","0.37","2015-09-19","326840"
"Broadside","0","0","7","0","0.47","0.47","0.07","0.04","42.9","0.03","0.60","41","0.24","2015-09-19","401560"
"Timberman","0","0","5","0","0.31","0.31","0.06","0.04","33.3","0.03","0.03","314","0.16","2015-09-18","398710"
"SOMA","0","0","8","0","0.58","0.58","0.07","0.06","14.3","0.06","0.12","310","0.24","2015-09-18","282140"
"bit Dungeon II","0","0","5","0","0.39","0.39","0.08","0.05","37.5","0.03","0.05","140","0.21","2015-09-18","331440"
"Albino Lullaby: Episode 1","0","0","8","0","0.42","0.42","0.05","0.04","20.0","0.09","0.12","56","0.17","2015-09-18","355860"
"TY the Tasmanian Tiger 4","0","0","7","0","0.73","0.73","0.10","0.10","0.0","0.12","2.36","29","0.35","2015-09-18","287840"
"Race Arcade","0","0","6","0","0.40","0.40","0.07","0.06","14.3","0.10","0.20","51","0.18","2015-09-18","355010"
"Epic Quest of the 4 Crystals","0","0","5","0","0.50","0.50","0.10","0.08","20.0","0.04","0.04","28","0.26","2015-09-18","392940"
"Game Type","0","0","5","0","0.32","0.32","0.06","0.04","33.3","0.10","0.04","64","0.16","2015-09-18","373630"
"I Can't Escape: Darkness","0","0","6","0","0.61","0.61","0.10","0.39","-290.0","0.21","0.90","30","0.26","2015-09-18","346090"
"ChargeShot","0","0","8","0","0.43","0.43","0.05","0.05","0.0","0.05","0.33","84","0.17","2015-09-18","401840"
"Explosionade","0","0","5","0","0.28","0.28","0.06","0.03","50.0","0.04","0.03","111","0.16","2015-09-17","373620"
"Weapon of Choice","0","0","6","0","0.31","0.31","0.05","0.03","40.0","0.05","0.04","76","0.13","2015-09-17","373600"
"Mechs & Mercs: Black Talons","0","0","7","0","0.50","0.50","0.07","0.08","-14.3","0.17","0.36","36","0.24","2015-09-17","273960"
"Shoot 1UP","0","0","6","0","0.31","0.31","0.05","0.03","40.0","0.03","0.06","69","0.13","2015-09-17","373610"
"Blowy Fish","0","0","6","0","0.39","0.39","0.07","0.04","42.9","0.55","0.04","44","0.18","2015-09-17","399920"
"Toilet Tycoon","0","0","7","0","1.08","1.08","0.15","0.12","20.0","0.42","0.06","23","0.52","2015-09-17","390220"
"Clergy Splode","0","0","5","0","0.28","0.28","0.06","0.03","50.0","0.03","0.03","630","0.16","2015-09-17","403900"
"Edge of Space","0","0","9","0","0.38","0.38","0.04","0.03","25.0","0.12","0.07","178","0.17","2015-09-17","238240"
"Shapes of Gray","0","0","5","0","0.42","0.42","0.08","0.06","25.0","0.07","0.71","40","0.21","2015-09-17","398160"
"Over The Hills And Far Away","0","0","5","0","0.78","0.78","0.16","0.40","-150.0","0.57","0.19","17","0.42","2015-09-16","396860"
"Train Valley","0","0","12","0","0.49","0.49","0.04","0.04","0.0","0.04","0.04","371","0.21","2015-09-16","353640"
"VolChaos","0","0","8","0","0.59","0.59","0.07","0.03","57.1","0.05","0.03","36","0.24","2015-09-16","354030"
"Carnivore Land","0","0","6","0","5.21","5.21","0.87","N/A","0.0","4.62","6.55","4","2.27","2015-09-16","397860"
"Black Closet","0","0","6","0","0.61","0.61","0.10","0.17","-70.0","0.81","0.27","50","0.26","2015-09-16","400580"
"The Dreamatorium of Dr. Magnus 2","0","0","5","0","0.40","0.40","0.08","0.05","37.5","0.07","0.23","141","0.21","2015-09-16","393150"
"Act of Aggression","0","0","5","0","0.57","0.57","0.11","0.07","36.4","0.08","0.07","165","0.29","2015-09-16","318020"
"Undertale","0","0","5","0","0.81","0.81","0.16","0.18","-12.5","0.42","0.16","1648","0.42","2015-09-15","391540"
"Hatred","0","0","5","0","0.55","0.55","0.11","0.12","-9.1","0.08","0.11","177","0.29","2015-09-15","341940"
"The Escapists: The Walking Dead","0","0","5","0","0.38","0.38","0.08","0.09","-12.5","0.07","0.27","88","0.21","2015-09-15","388060"
"InCell VR","0","0","6","0","1.78","1.78","0.30","0.31","-3.3","1.53","0.33","11","0.78","2015-09-14","396030"
"Braveland Wizard","0","0","5","0","0.46","0.46","0.09","0.13","-44.4","0.12","0.47","44","0.23","2015-09-14","333880"
"Braveland Pirate","0","0","5","0","0.32","0.32","0.06","0.08","-33.3","0.13","0.08","85","0.16","2015-09-14","391490"
"WonderCat Adventures","0","0","5","0","0.56","0.56","0.11","0.19","-72.7","0.70","0.27","21","0.29","2015-09-14","384120"
"TERA","0","0","7","0","1.25","1.25","0.18","0.19","-5.6","0.10","0.83","22","0.63","2015-09-14","389300"
"Superstatic","0","0","5","0","0.34","0.34","0.07","0.04","42.9","0.04","0.51","44","0.18","2015-09-14","375290"
"Simply Chess","0","0","6","0","1.04","1.04","0.17","0.26","-52.9","1.63","0.41","29","0.44","2015-09-12","312280"
"Raywin","0","0","5","0","0.31","0.31","0.06","0.03","50.0","0.03","0.03","187","0.16","2015-09-12","386110"
"Disposable Heroes","0","0","8","0","0.37","0.37","0.05","0.02","60.0","0.63","0.03","99","0.17","2015-09-12","366180"
"The Cursed Forest","0","0","9","0","1.53","1.53","0.17","0.12","29.4","0.53","0.44","26","0.74","2015-09-11","345430"
"Game Corp DX","0","0","15","0","0.60","0.60","0.04","0.02","50.0","0.13","0.03","212","0.28","2015-09-11","399670"
"Airscape: The Fall of Gravity","0","0","5","0","0.33","0.33","0.07","0.04","42.9","0.03","0.04","317","0.18","2015-09-11","317250"
"Destiny Warriors","0","0","5","0","0.29","0.29","0.06","0.03","50.0","0.03","0.03","575","0.16","2015-09-10","399790"
"Solar Shifter EX","0","0","5","0","0.42","0.42","0.08","0.06","25.0","0.03","0.11","46","0.21","2015-09-10","363940"
"Shift Happens","0","0","6","0","0.59","0.59","0.10","0.11","-10.0","0.23","0.20","45","0.26","2015-09-10","359840"
"Queen's Quest: Tower of Darkness","0","0","6","0","1.17","1.17","0.19","0.14","26.3","0.05","0.03","36","0.50","2015-09-10","390200"
"Ravenmark: Scourge of Estellion","0","0","8","0","0.53","0.53","0.07","0.09","-28.6","0.18","0.62","34","0.24","2015-09-10","365480"
"Jagged Alliance Online - Steam Edition","0","0","8","0","1.22","1.22","0.15","0.23","-53.3","4.61","1.69","13","0.52","2015-09-10","218450"
"SMITE","0","0","9","0","0.47","0.47","0.05","0.06","-20.0","0.07","0.16","736","0.22","2015-09-10","386360"
"Raiden IV: OverKill","0","0","9","0","0.46","0.46","0.05","0.04","20.0","0.07","0.07","137","0.22","2015-09-10","323460"
"Moonbase 332","0","0","5","0","0.33","0.33","0.07","0.03","57.1","0.04","0.06","139","0.18","2015-09-10","397580"
"Anno Online","0","0","6","0","1.43","1.43","0.24","0.38","-58.3","1.75","4.65","23","0.63","2015-09-09","336510"
